number,ortho,mean
5289,tify,0.946617614
5552,urchill,0.949908896
5561,urgic,0.950043772
5104,teony,0.951767662
3167,mectual,0.951888629
780,burgo,0.953473341
3151,mateor,0.953964531
1490,effic,0.954014276
4618,runemod,0.954661592
3123,malleemy,0.955712713
2089,gazins,0.956033591
4794,shoumy,0.956752138
4972,spiam,0.957230205
476,auxulium,0.958866501
4740,sharpood,0.95914067
575,bardi,0.959568438
2723,jugglium,0.959637468
1222,debi,0.959756073
5859,wateor,0.962597317
38,acua,0.962615919
3691,oinkytool,0.964027838
3212,mimeroid,0.964693348
5381,tunin,0.964855697
224,aorty,0.968148089
1262,digwick,0.968418667
3842,ordash,0.968656874
5995,yelfed,0.970848606
2300,haradium,0.97171659
471,auxerium,0.972821588
358,asever,0.973324667
3632,odish,0.974471424
5234,thrup,0.975195845
4034,outicky,0.975358078
5757,vollams,0.975655354
4450,raltium,0.976684424
344,arthrush,0.977171618
5583,useal,0.977407789
1202,daritual,0.977730719
2664,jiva,0.979326954
870,cerps,0.979572439
2104,geroused,0.981152158
4732,shannoy,0.98246971
4721,shadowber,0.982541305
2718,juddysea,0.982970219
1263,dimsits,0.983171462
2771,kepathing,0.983325474
1836,fasutuous,0.98333127
5515,uponia,0.984877987
3904,orretor,0.985175937
2908,legaria,0.985251705
341,arthroria,0.986037403
2952,litul,0.986323695
4875,smath,0.986972503
2868,lamph,0.98723094
5796,vowsers,0.988845444
3403,nelch,0.989742801
4799,shrep,0.989935134
1825,farays,0.99342822
4394,purpeacher,0.994452386
4766,sherdums,0.995206975
1357,drour,0.996080506
4285,poemuous,0.996799285
4138,peckning,0.998909089
3084,lurily,0.999309834
5748,voicermush,0.999627697
4789,shipay,0.99984295
1078,corpi,1.001206937
390,atensius,1.001966274
501,axallia,1.002034329
2016,fullrithy,1.002710335
5153,thenout,1.005100953
2144,gloff,1.005991668
1372,dundusk,1.00610486
150,alrush,1.006415233
5075,tardi,1.0064185
645,birdazoo,1.006742064
3898,orphal,1.007335473
607,beit,1.00811103
545,azzing,1.009016292
392,atermother,1.009979221
1894,finoids,1.010005486
4546,roem,1.010272927
4871,slurg,1.012523224
5735,vitriced,1.012747792
1123,cubstung,1.013911819
3925,ortupuss,1.01410096
4714,seuth,1.014363124
1527,ellaroom,1.014956582
1059,commoriat,1.015332986
3633,oditual,1.016559302
1286,doffy,1.016730635
634,bidiot,1.019265006
315,arouch,1.019527732
3164,mecer,1.020949824
2684,jongold,1.021000825
4230,physi,1.021240132
3853,ordraw,1.021443238
1536,elry,1.021787641
5360,trich,1.02325475
5184,thilk,1.023635631
919,chauvidian,1.02424524
613,berno,1.026434223
3323,muggassium,1.026613086
3832,orbys,1.028071145
2042,galvuous,1.029393631
916,chatrush,1.02983934
2070,gaspay,1.03038202
2912,lemph,1.030531237
3501,normagang,1.030743742
5626,valoud,1.031874295
1127,cuda,1.032287175
47,aderoil,1.032847433
1124,cuckamoo,1.033610453
1049,codia,1.034099577
1113,crial,1.034335932
3575,obish,1.034663628
2383,hulsion,1.036069482
2466,illout,1.036100655
4574,rootelium,1.036299964
950,cheton,1.037153867
5826,wadermarch,1.037707003
1194,darbiary,1.037724058
3242,moga,1.037966185
4984,sporean,1.040993655
3251,moistach,1.043999287
2762,kefted,1.044025451
1350,drilver,1.044689762
1931,focar,1.044852768
5421,ubinium,1.046382953
4709,serts,1.04724087
2444,iduous,1.048330963
4893,snosher,1.048525255
4703,serbo,1.048539905
4943,sourdeft,1.051530661
3288,mornea,1.051927402
1434,ebbermother,1.052459094
5849,wanctual,1.053182645
4508,retsick,1.054205596
2081,gaviar,1.054581474
4924,sonemia,1.054958644
5219,thressium,1.055433856
1297,dolphy,1.056588167
4710,serty,1.056901895
5252,thustool,1.05841959
4311,portiepull,1.059659389
4377,pulics,1.060268961
2676,jointop,1.061454478
2292,haloth,1.062824065
4903,socia,1.063058428
1995,frup,1.063117698
4121,pathrall,1.063230883
4483,razzuous,1.063791673
1947,foodo,1.064032153
3534,nulp,1.064061335
54,adjut,1.064604428
162,amletuous,1.064673262
4076,oxord,1.064793298
5092,teacheresh,1.065082388
4136,pecher,1.065308351
3261,moma,1.065682667
658,bloit,1.067843819
5717,vilk,1.068277655
4662,saptual,1.068277655
3241,modswash,1.070086185
1213,daunchbed,1.070609036
1752,etham,1.072476947
5362,trius,1.073031518
5128,thaner,1.074947283
4914,soger,1.075229473
5636,vapother,1.0759924
2305,haroom,1.076847133
1217,daymor,1.076926078
2883,lashmer,1.077820821
4989,spowerjay,1.080063739
1441,ebout,1.080876994
5410,tworth,1.081001168
6020,yodown,1.082295626
2330,heditual,1.084334453
60,adoman,1.085135242
3074,lumna,1.086051936
1952,footato,1.08670439
5223,throff,1.086947279
619,bevedy,1.089229538
3478,noiseroid,1.090505224
5303,tocasual,1.091689299
2353,herums,1.092192581
1975,foundia,1.092423297
1250,dessium,1.092525619
3257,molamouth,1.093372776
4324,pountium,1.094220689
5644,varocky,1.094851262
6074,zircom,1.095602782
2491,ingo,1.096704536
2777,kestoid,1.09943222
136,allstoil,1.100877491
4751,shecky,1.102225855
4265,plensh,1.103047364
5039,sunch,1.103068514
2811,knifercash,1.103481957
4196,phalger,1.104837338
2867,lamouth,1.105495233
5181,thicy,1.105551506
3636,odliver,1.107232138
2165,goilituous,1.107387642
3299,mothermet,1.107779546
1062,conthium,1.108344989
3649,offersad,1.1085247
2796,kirmer,1.109142949
4406,putsooth,1.109446136
3138,marith,1.109657688
5164,thermifer,1.110207287
5688,verem,1.112230776
5973,yald,1.112592148
741,bowsea,1.113953021
4390,puptuous,1.114235908
762,broit,1.114908424
1184,danercut,1.115175319
4993,spuss,1.116110965
2873,laria,1.117693672
2377,hithy,1.119522281
646,birium,1.120393907
1255,deuth,1.121345316
5023,suddet,1.124062195
5839,wakway,1.12463789
1230,deit,1.12526413
4248,pinoin,1.125429241
4692,scost,1.12595486
4642,sacuum,1.126705546
2321,havolt,1.129523779
3776,onoun,1.130299944
850,celay,1.130939484
5323,tordual,1.131691294
1846,favoy,1.132893349
4305,poread,1.133628591
2188,googlia,1.133945965
4842,sirloids,1.134948937
3071,luish,1.136308578
233,appeatworth,1.137217342
1924,flurbeach,1.137791068
2220,greap,1.137801697
2103,gerly,1.139807316
2044,gammo,1.140754626
1355,droof,1.141032176
46,adem,1.141532824
4020,ounts,1.141874023
4415,pyresheath,1.142332536
3792,openut,1.142396039
3269,moonuous,1.143009387
289,argess,1.143048576
5395,tutual,1.143150187
5853,waread,1.144157024
1253,detish,1.144422021
3233,moam,1.145751397
4957,sparius,1.146585911
820,caread,1.147381807
3216,minthe,1.14805803
171,amorber,1.149103616
5333,torum,1.149530191
4315,portroil,1.150181215
3318,moyan,1.151648099
3110,madger,1.151916208
4275,plurn,1.152520008
4499,rennock,1.153109381
4781,shiftis,1.155521863
2217,grashfoot,1.155667231
2780,ketuous,1.156281569
1912,flon,1.160291607
4464,rarium,1.161272028
2692,jorday,1.164217524
4611,ruffaw,1.165254931
3314,mowdow,1.165303413
3407,nembian,1.165520669
2152,gloud,1.166381881
5571,urlong,1.167770456
318,arreath,1.168299802
414,atoon,1.168384381
2956,lizer,1.171256461
4659,sanfowl,1.172901968
320,arsec,1.175057751
959,chilch,1.176133987
247,arbic,1.17621704
2769,kenoid,1.176321221
1310,dordial,1.176409386
3376,narial,1.178562512
3591,obstoon,1.178821594
823,caria,1.179346582
5811,vunger,1.183377387
5643,varnager,1.183817139
1242,deriat,1.18509682
3173,memy,1.185583032
5761,vommy,1.18817873
4808,shrothers,1.193412489
3092,lushrag,1.194042527
3093,luthal,1.194384032
492,awager,1.201297442
5825,wactual,1.201347461
3083,lurial,1.201835302
478,averoy,1.202416376
5125,thallia,1.204029142
5948,worbean,1.204911086
1156,cutuous,1.205020352
5463,umboy,1.205605778
6078,zoda,1.206263772
5182,thilch,1.206614492
2712,jucer,1.208287858
3638,odoubt,1.208646831
5896,weven,1.209333452
3140,marmarch,1.20978348
4510,reutercoil,1.210071157
4619,runkersaw,1.2113753
4819,shrunish,1.211616434
654,blaut,1.212784673
4512,reveckly,1.214028278
2816,knotuous,1.214269637
1037,cleth,1.214775822
5124,tets,1.214799768
4583,roterfood,1.215855409
4309,porphy,1.217352441
1245,derout,1.218071612
378,asmennia,1.218808733
214,aorteal,1.218966431
5929,woodinth,1.219566817
4299,poovacious,1.219584822
4185,peteor,1.22132358
141,almath,1.222796925
1063,conthy,1.223455926
5496,unkip,1.224125857
2792,kino,1.224543598
4969,spheroin,1.226122359
5357,trementh,1.226550222
1789,exer,1.226582898
3150,masspuss,1.228805856
1591,ephaglia,1.229284613
3085,lurium,1.229457761
5077,taria,1.231261188
2345,hereo,1.231502779
4948,soyal,1.231551754
5126,thams,1.231702302
3410,nens,1.232589689
1065,cookel,1.232846055
331,arthrall,1.233231618
3143,marvo,1.233733219
2512,ipath,1.23412453
895,chanium,1.234319853
1923,flura,1.236688331
3617,octials,1.238773419
3421,nertuous,1.238920675
4276,plurper,1.240473647
4805,shroof,1.240601817
3015,looserver,1.240731862
4465,rarthing,1.241391834
5940,woomph,1.241711402
1036,cleroy,1.24173382
3005,loodoom,1.242074743
1735,essway,1.243528692
4958,speakerfor,1.243851186
892,chanapart,1.24459863
630,bibrother,1.244623783
3791,opaz,1.245036626
1887,fidor,1.245174619
5629,vamooth,1.245780673
2927,letual,1.246436366
5354,trathers,1.246982049
100,agoon,1.247358621
4883,snarkoff,1.247445242
1560,emoth,1.248871455
4245,pimms,1.248882723
551,bacor,1.253388975
1934,fodds,1.253867584
4612,ruglaunch,1.254593796
1373,dunsay,1.254774339
2252,gurditual,1.256684899
4910,sodius,1.256704642
2342,heps,1.257126139
1079,cortria,1.257202583
483,avit,1.258184524
856,cels,1.258892104
367,ashin,1.260246478
197,anking,1.260336294
2982,logelium,1.262451317
2707,joustian,1.262602576
2761,keffed,1.263174755
540,azon,1.263280129
1589,epeach,1.263860026
1055,cointium,1.266537176
5167,thernel,1.268250871
3522,nugans,1.268663253
286,argerish,1.269273617
1077,corpaws,1.270038874
938,cherno,1.272775537
4351,prewels,1.273504038
1828,farmarm,1.27380211
3003,lont,1.273953098
1966,formos,1.274000413
5370,trung,1.274237357
2095,gelch,1.274275368
5200,thirspower,1.276098829
5795,vowser,1.276998584
4724,shaftern,1.278695383
5528,uptual,1.279317507
759,brassort,1.279400312
2774,kerger,1.279403816
5715,viewth,1.280846586
4974,spinthy,1.281681714
4706,serky,1.281753012
5526,uptiffy,1.282294438
776,bulvia,1.286211289
1850,febbish,1.286323165
1965,formacheap,1.287698084
4376,puffrish,1.28886726
2629,jarmy,1.289531182
2983,loggys,1.291146246
5632,vank,1.292733761
3301,mothernuff,1.292996975
779,burchip,1.293419322
298,ariot,1.294313299
3500,normacess,1.295005099
4044,ovars,1.295113918
4695,scroger,1.295420507
161,amiphaser,1.296651879
351,artoon,1.297473809
4978,splossing,1.29756716
4541,rivul,1.29788767
6023,yoggy,1.298638767
4798,shren,1.299574537
1790,exerius,1.299656904
4283,podown,1.302113891
6028,yond,1.303801348
3948,osmo,1.305075506
977,chubbous,1.305134531
1252,detec,1.305986032
2328,heaviewish,1.306297676
2435,idian,1.307920958
3911,orster,1.308352888
2924,lethy,1.308512065
4435,rackbut,1.308526759
2078,gaund,1.308872663
589,bayloth,1.308922544
4976,spliggy,1.308991257
4184,pessian,1.30914032
1832,farylock,1.31000765
591,bazzy,1.310071902
563,banitual,1.310953999
3187,messi,1.311458469
4902,sobother,1.313419025
205,ansaw,1.313846511
4438,radic,1.31386546
990,churchi,1.316465746
2163,goilish,1.316635739
2910,lelder,1.319559487
1312,dorduous,1.320425664
4229,phyro,1.32136957
3972,othern,1.321781718
334,arthreach,1.322718861
1251,detarts,1.324058154
2888,laundorm,1.325394674
5008,stosh,1.325501275
961,chils,1.327770186
2101,gener,1.328911729
1855,felsh,1.328983997
5158,theoreth,1.329811313
4201,pharom,1.331365128
3335,murmoil,1.332703845
4605,ruces,1.332899848
1872,fervisual,1.335588751
3352,nadium,1.336270609
219,aortish,1.337618859
2805,knaver,1.338198794
4098,pappor,1.338701551
657,bloid,1.33899706
3221,mirty,1.340257179
3530,nulcium,1.342167166
5274,thyroil,1.342687607
3724,oldspush,1.34512583
862,cephassium,1.34608663
1839,fathermard,1.346631229
5085,tarsium,1.350985029
2036,gadius,1.352144488
3899,orphem,1.352149992
3756,omped,1.352512228
4386,punchbeth,1.354685844
4682,sawdler,1.354960479
1500,egget,1.35508233
2639,jaystow,1.357786626
600,beckerfowl,1.358122842
617,besky,1.359327194
1003,churview,1.36015174
1353,drono,1.360360171
5384,turfer,1.3609257
5055,sweduous,1.361468353
3295,mortetuous,1.363213254
4382,pulview,1.364620635
3006,lookabs,1.365367943
1163,cypert,1.369769235
6060,zeroid,1.371191007
748,boyan,1.371518662
4811,shroun,1.372247484
1146,cursiter,1.373056365
5359,tribot,1.373211501
1224,decager,1.373524885
888,chamboy,1.374044643
6054,zealithium,1.374611731
4514,revo,1.375744344
1141,curlanger,1.376545084
3152,mathloft,1.377225142
4535,ritherneck,1.377703299
804,cadvant,1.378134453
5365,troit,1.378645399
2641,jealer,1.378784899
5659,vaulituous,1.381561427
383,aspheroin,1.382407338
4888,snith,1.382866811
2418,icedout,1.384643995
5355,traud,1.385294157
1583,ensurial,1.388002293
4127,pawser,1.388175986
5802,vulgy,1.389759532
1864,ferbeat,1.391451365
3235,mobarn,1.393320571
5028,suffixor,1.393459919
3723,oldsparch,1.393566226
1000,churnder,1.394359152
1341,dreast,1.396380698
2110,gesk,1.398721097
559,balbed,1.399701954
1121,crung,1.401076425
4717,shacer,1.402068931
904,chargejoin,1.40409673
4009,ounduous,1.405641696
5134,thankshaw,1.407354164
4537,ritish,1.407593548
5151,themstown,1.409039782
2319,havian,1.411939017
4133,peastoids,1.41197398
2872,larguous,1.412538449
2088,gawser,1.413970882
2061,garlanish,1.414486753
2335,hembia,1.418274646
3461,nobish,1.418310033
1431,eatweal,1.420083059
5736,vitus,1.42223255
787,bursy,1.423866854
4278,pocasual,1.424701377
629,bibituous,1.424810306
590,bazy,1.425783971
2943,lilth,1.425934003
3830,orburst,1.426256719
2118,gigraph,1.427384851
4399,pushel,1.427462685
679,bofacious,1.428012533
4456,ranor,1.428106713
4236,piantium,1.428582652
4430,quiel,1.429135759
5233,thrung,1.429237586
3801,opral,1.429253257
3337,murphis,1.430640399
3448,nimly,1.43218393
4175,perlith,1.435489336
655,blearer,1.43555837
5185,thimbo,1.435752954
2366,hibroid,1.436574464
4697,scubbets,1.436957738
1360,drud,1.437515333
3433,nevermoun,1.43942019
4267,plorn,1.441199942
3283,moreasy,1.447177794
5724,viona,1.447270404
5914,wituous,1.449671355
4590,rowboth,1.449874471
4164,percium,1.452064932
2654,jerber,1.453293837
4702,sellfilth,1.459877657
3484,nonvoy,1.462665737
2951,litish,1.467650741
2628,jargo,1.468164763
5291,tilia,1.472577959
4720,shadius,1.474985112
5235,thrupt,1.476115968
1810,faby,1.477406996
6052,zanish,1.478160069
1186,danna,1.478997558
1733,essorius,1.479493395
792,butooth,1.479680085
1221,debber,1.482217657
4197,phaluous,1.484589923
5188,thinggrowth,1.484601625
4937,sorius,1.484706048
258,arcept,1.485312234
689,bollo,1.486354541
4699,secrium,1.493869087
1087,coty,1.494723667
884,chalkerfowl,1.495759211
3520,nuctual,1.497170146
5361,triner,1.500696769
3947,osmidium,1.502838528
3869,orgather,1.502906363
2795,kirker,1.503472296
5777,voody,1.503844513
2199,gormy,1.504575613
1040,clin,1.510091746
4152,peonia,1.51119473
5630,vanching,1.511320385
5804,vulk,1.511580796
2133,girloin,1.513302407
5169,thersal,1.514543313
2162,goiling,1.514665187
5165,thermor,1.515697873
3450,nirous,1.515892126
5203,thiser,1.517252749
1816,fallcium,1.519652753
5977,yant,1.5198318
250,arboil,1.520147439
4945,sourloud,1.520373546
299,arkers,1.522191177
3028,lotian,1.522634872
4892,snosh,1.524145422
2229,gruck,1.52533372
746,boyals,1.525529426
5671,vecky,1.526696268
1561,emparium,1.527349877
5179,thiantium,1.52941494
901,chardock,1.529649114
2732,junny,1.532631873
3388,nautuous,1.533823208
5292,tilla,1.533945441
3354,naffed,1.535505629
1225,deckserts,1.537700903
3420,nerium,1.537711058
1198,darboy,1.54006205
4776,shevey,1.541737232
2302,hardo,1.541800634
5892,westoil,1.542922275
4545,rodswash,1.543380053
5144,themalling,1.545477762
253,arbucking,1.546275611
5243,thumdull,1.546680584
4485,readert,1.547016125
4170,pergy,1.547350453
317,arreach,1.55135171
836,caunt,1.552676377
2659,jeta,1.553027706
1516,elan,1.553282914
2295,hampoo,1.553430047
1543,emasing,1.553537299
28,acksaw,1.553826685
854,celoid,1.553874838
3276,morbeam,1.554944478
2175,gonk,1.556577356
1603,epsy,1.557463378
6065,zesy,1.560510553
2368,higgy,1.561516789
3279,morbish,1.562073843
3209,milth,1.562401086
5306,todoubt,1.562908816
4237,piants,1.562990896
4665,sarger,1.564026245
433,audlit,1.564654674
3281,morduous,1.56625386
4160,perbird,1.566347881
5245,thumsy,1.568177953
676,bobscowl,1.568464133
4144,pego,1.569002155
2507,inqueous,1.570507665
5011,strishing,1.571149795
313,aroom,1.571494851
1129,cudish,1.573247421
1368,dulch,1.575122199
33,acomb,1.57512956
2142,gleath,1.575721959
4992,spurl,1.575891983
4110,parian,1.576731216
4348,preganger,1.577325068
830,casser,1.578396312
5231,thruch,1.580589027
1546,emblather,1.58250654
1874,fervuous,1.58365507
1489,effet,1.584984247
2307,harshersaw,1.5875833
3584,obrium,1.589111708
1976,foundows,1.589156667
2650,jemmyrush,1.589188694
3227,miteor,1.589687581
2738,justa,1.591592264
4909,sodalium,1.591928042
4959,speash,1.593668788
163,ammersheath,1.601893872
971,chiser,1.60398293
6009,yetish,1.605161915
672,blurch,1.606077296
2768,keneath,1.608361585
4812,shrousy,1.609445748
673,blurg,1.609599993
3400,negard,1.611388992
4696,scry,1.614587849
5840,waky,1.615753161
5082,tarms,1.616447591
1276,dobo,1.617772602
4520,riant,1.617834185
609,belaw,1.618454791
5705,vessy,1.618482615
4791,shirby,1.618607408
2239,gufting,1.619705801
5060,swong,1.621542147
593,beadorbird,1.621573158
5053,swach,1.623561263
4933,sordish,1.623694266
2438,idituous,1.624389221
1866,fercy,1.626024782
2804,knaven,1.62610164
4207,phelium,1.626136651
5220,threwish,1.626379457
4860,sleacher,1.627312633
814,cands,1.630979938
922,cheaserdash,1.634006161
4685,scall,1.634109526
4516,rewish,1.634491798
4852,sketuous,1.634900687
5869,weador,1.637579322
2077,gaunch,1.639106493
6026,yoker,1.639302687
5699,vertis,1.641250799
2289,hallf,1.641351821
1002,churvey,1.641777726
2249,gunnyslaw,1.642442147
4131,pazy,1.642596074
4353,priot,1.645920363
1111,crean,1.647602082
4675,sauncher,1.647901305
4242,pider,1.648471468
4024,ourness,1.652314225
496,awfish,1.653142357
132,allmish,1.654112488
1033,clas,1.654552539
3648,offener,1.656076782
726,bothed,1.656651292
1232,delaw,1.657414036
1563,emporch,1.660077659
3320,mucksaps,1.665000092
5094,teast,1.666139277
2100,gendium,1.667550115
2789,kims,1.670518638
2948,lishes,1.672156324
4602,rubets,1.672245478
4987,spouch,1.672860607
5044,surgess,1.673283777
5013,stufter,1.673351733
2640,jazzithing,1.67549525
644,birchels,1.675516617
6038,yukky,1.675736241
5000,stad,1.67849662
2486,inctual,1.67977877
1494,efter,1.680678017
1421,easypor,1.680935112
5160,theoroid,1.681281934
1757,ethnicia,1.681369641
5374,tuckshaw,1.681592156
813,camuous,1.685202862
1138,curder,1.685733162
65,aduck,1.685890142
1344,dren,1.686245316
1060,commoun,1.687907634
853,celmium,1.687927861
200,annium,1.689196806
2949,lishing,1.689702096
1282,dodish,1.68986999
1867,ferial,1.689930146
336,arthrit,1.692089133
2999,loiterteam,1.692583855
2226,groundow,1.694579823
5686,vercasual,1.696487169
1056,colium,1.697862302
2691,jordash,1.702783484
1349,drial,1.703759609
265,archart,1.706395146
1751,ethalium,1.706526324
4816,shrucky,1.707231722
4384,pummy,1.709417862
3011,lookrout,1.713226843
1432,ebank,1.713322032
2729,jungo,1.71415745
3244,moger,1.715968923
3845,ordectual,1.716200008
3258,molmen,1.716579903
3498,norks,1.71856045
248,arbit,1.718635918
4757,sheddler,1.719091989
263,archargy,1.71938798
1248,dervy,1.719647405
5933,woolide,1.720062492
818,cardi,1.720307612
838,cavoid,1.720537026
4250,pinth,1.720805498
5131,thanish,1.721074467
2893,laway,1.721197158
4664,sardy,1.721483752
3856,orduous,1.721757844
1981,foyless,1.723669004
4809,shrouch,1.724097399
1295,dolked,1.724275167
1419,eastoil,1.727402253
3825,orbirth,1.72917141
4988,spoun,1.729346481
6049,zams,1.730059984
4454,ranning,1.730484953
3876,orgyms,1.731694792
1261,digot,1.732337673
4742,sharpool,1.732561099
3181,mergy,1.733155381
1445,ebuffed,1.734087426
5045,surlish,1.735756685
1177,daker,1.737135031
742,bowspath,1.737881472
671,blung,1.738694398
560,balkwash,1.738807607
3297,morty,1.738857195
736,bovers,1.738958528
195,anked,1.740023179
5660,vauna,1.740985767
1503,eggly,1.743221776
5389,turial,1.743648824
2917,lenus,1.743903228
4743,sharpopped,1.744227047
2875,laring,1.74495281
1058,commenian,1.745939455
1283,dods,1.746952682
2806,knavers,1.748274194
3277,morber,1.74908464
206,ansy,1.749902702
4146,peld,1.750216061
5908,willi,1.750386293
1095,cowenfowl,1.75168842
4503,resbian,1.752450371
4487,reager,1.759449527
1370,dult,1.759488796
95,aggers,1.759695259
372,asinger,1.760658848
5195,thirder,1.760826796
2688,jonk,1.761111229
2884,lasset,1.761650529
4550,rogush,1.763360239
1323,dowden,1.763848668
1044,clum,1.76409478
3203,miger,1.764910285
2890,lauter,1.764957052
5275,thyroin,1.76578054
614,berta,1.766092605
5079,tarius,1.766241349
2635,jawny,1.76670904
4983,sporch,1.76763903
4905,sociapawn,1.767690777
5704,vesk,1.770295883
5152,thenoids,1.770664101
3808,oquacious,1.771737376
4392,purium,1.774020519
5868,wayleak,1.774497593
3099,lylium,1.774745362
3578,obort,1.775258507
2063,garms,1.779035319
6087,zomp,1.779658321
3512,noundly,1.782856144
4083,pabby,1.783981373
933,cheflower,1.784941745
1096,coyal,1.787856773
4835,silth,1.790258851
1779,evodium,1.792227298
31,acoin,1.793752496
1116,crolium,1.796703261
3823,orbiguous,1.797779982
4151,penvy,1.799577734
2735,jurial,1.800829067
1922,flug,1.802157704
4296,poody,1.805079458
4258,placium,1.806919752
2000,fuddy,1.807823349
374,asma,1.807832996
3291,morpha,1.808120165
5907,wilch,1.809766079
1223,debrial,1.809938851
4505,resher,1.812986737
3893,ornish,1.813784179
2094,gecky,1.816124474
4036,outinger,1.817533218
5953,wornt,1.818168335
4388,puper,1.819640007
2137,gladius,1.820558878
1076,cornium,1.821060849
3296,morts,1.821447432
63,adosed,1.822918547
156,ambian,1.823300344
4940,sortry,1.825827692
1273,dobey,1.827017611
5218,thress,1.830193894
4504,rescuffer,1.831308251
5224,throof,1.837250126
3177,menth,1.838293922
2923,lessian,1.840644696
4393,purloid,1.841924272
5937,woolpay,1.842211571
4389,puptual,1.842872678
4536,rithers,1.844539618
4515,revy,1.846977839
3224,misrub,1.847476242
2778,keter,1.851013386
1925,flycheat,1.851390141
1236,denth,1.853341207
4795,shreap,1.856608329
2346,heroids,1.861297644
906,charian,1.864230161
226,apalm,1.866656107
5920,wodger,1.867398805
5078,tariant,1.868809452
4270,ploused,1.872465277
5214,threak,1.874212059
4529,ridual,1.874499544
3518,nubber,1.875711902
4855,skirk,1.876490538
669,bluck,1.877795849
921,cheapoil,1.880340295
2370,hilliard,1.881325819
4918,soilid,1.882130825
1469,eding,1.883137671
5662,vaunchy,1.8848722
552,baffy,1.885163659
4592,rowess,1.885664393
5002,stambooth,1.887109993
2756,kayday,1.88991457
2355,hesbian,1.89046827
1547,emboy,1.891472923
5974,yalt,1.891574728
6070,zims,1.895147761
3409,nenny,1.895474363
5750,voiling,1.896209459
3047,loveloy,1.896985075
2314,hasy,1.897133478
191,angsy,1.901395057
2385,humbrow,1.901815883
5335,tosschecked,1.903708244
4879,smiffs,1.904347836
4057,owels,1.905289263
1352,droft,1.905638545
732,bousy,1.906822786
482,avisual,1.908659805
668,bloyer,1.91030396
1073,corduous,1.910477436
4581,rory,1.910710636
2280,hadger,1.913639408
4680,savan,1.914886117
1088,cound,1.916229182
2025,furber,1.920253734
3472,noggy,1.920444934
1910,fleath,1.920688581
957,chiggy,1.920983293
5249,thusk,1.921534439
4853,skirch,1.923877995
660,bloon,1.927133578
1997,frusk,1.927841288
674,boam,1.929294773
4807,shroot,1.929510606
1538,elter,1.929578745
4069,ownstick,1.931371647
4979,splur,1.931376218
1362,drush,1.93449035
2222,grewcuffed,1.935238028
4148,pelp,1.940900771
1909,flaut,1.947464915
5568,urial,1.948444668
3777,onry,1.94905202
659,blong,1.949890315
5067,tallus,1.95386932
5095,tectual,1.954092364
3495,nops,1.954120892
5367,troom,1.955266879
3394,neasy,1.957395066
1848,fearinger,1.957684581
3142,martia,1.957975546
4273,pluffer,1.959165963
4569,rooger,1.960592213
761,broin,1.962464328
1564,emptuous,1.962556878
3032,loundy,1.962774423
5006,stoil,1.963041965
2148,gloot,1.96333409
3465,nodden,1.966801237
886,chalkwebber,1.966893837
3292,morphibia,1.966961937
3901,orphia,1.967773257
3001,londy,1.967893523
1148,cursom,1.978014884
571,baps,1.978141083
1892,findinger,1.980173357
4444,raler,1.981741324
760,broid,1.982488081
1354,drood,1.984994117
2851,lacets,1.987869647
2928,leverup,1.988595854
4408,puzzer,1.990694553
1356,drouch,1.996140832
1812,facium,1.996195874
4814,shrowl,1.996864424
1260,dido,2.000718765
2895,lawser,2.002668632
3536,nummy,2.004423442
652,blaking,2.004805302
737,bowen,2.008993399
803,cador,2.012527902
4507,rether,2.013020229
1827,farius,2.013966091
1921,flowser,2.014165873
4177,perma,2.017929477
954,chider,2.018277081
670,blucked,2.018832777
1324,dowder,2.021407904
4849,skaft,2.022764054
5405,twell,2.023975537
3090,lurped,2.024927768
2291,halloon,2.02819462
775,bugbit,2.030499876
3324,mullock,2.030722337
4338,powerjay,2.031986187
385,asserver,2.033181923
1869,ferna,2.03535882
4887,sneat,2.036456105
2649,jemming,2.039297581
2915,lenth,2.040704359
316,arousy,2.044118138
1366,duft,2.045881329
5769,voodo,2.047103555
5004,steasel,2.050214283
5624,vaguous,2.052571987
1916,flouch,2.061048213
643,biparial,2.062666674
3161,measing,2.06433681
2219,gream,2.06454216
4467,rasion,2.065825537
618,betooth,2.066985496
719,borter,2.068226192
5038,summish,2.070549458
5049,surpitual,2.076625627
5661,vaunch,2.07677057
2153,glumph,2.081421799
4118,paser,2.081466718
1118,croth,2.083916151
4496,recouth,2.08771737
4867,slouder,2.088412017
1999,fudder,2.089500659
1303,doodoo,2.092076809
1913,flong,2.092676295
5111,terial,2.094388452
4961,spem,2.095122363
5909,wilth,2.09702457
4239,piced,2.097226992
5932,wooler,2.098521566
4087,pacy,2.100073806
5985,yarnish,2.100280331
2776,kessy,2.101550716
2716,juddy,2.103447058
4263,pleash,2.106264557
3270,mooser,2.106873629
464,authenty,2.118580127
766,brout,2.119924427
4274,plung,2.122726681
1996,frush,2.126795583
4493,rebay,2.13132139
981,chuckold,2.136712236
1358,drownjoy,2.136865032
2281,haffy,2.13851574
2299,happers,2.138978835
273,ardolent,2.14077089
1545,embirth,2.14366631
4291,ponch,2.143913113
2636,jayleaf,2.144091663
1422,eated,2.149232214
553,baggler,2.149557805
3443,nichy,2.150113722
2296,hanch,2.152313409
4956,sparch,2.15796028
1193,daps,2.159185464
5642,varian,2.159273623
3811,orarium,2.159920255
